@relation 'CamelBug'

@attribute Text string
@attribute class-att {0,1}

@data
'Camel should propagate exception cause in InOnly scenarios    In the case an exception is handled by the DeadLetterChannel  Camel will currently set the exception to null and add an exchange property containing the exception  We should also add this as a message header so that it will be propagated to external services  like a JBI service    ',0
'CxfExchange does not copy unit of work and thus its null and thus NPE is thrown    William could you check this error reported by end userSee nabble http   www nabble com UnitOfWork td        s      html   ',0
'camel mina adds two versions of slf j on the classpath    One version comes from camel mina  version        and one from mina core  version         This causes problems as seen when trying to use camel mina at runtime or in my case deploying to ServiceMix  This is the error I getorg apache xbean kernel ServiceRegistrationException  java lang NoSuchFieldError  name at org apache xbean kernel standard ServiceManagerRegistry registerService ServiceManagerRegistry java      at org apache xbean kernel standard StandardKernel registerService StandardKernel java      at org apache xbean server spring loader SpringLoader load SpringLoader java      at org apache servicemix common xbean AbstractXBeanDeployer deploy AbstractXBeanDeployer java     at org apache servicemix camel CamelSpringDeployer deploy CamelSpringDeployer java     at org apache servicemix common BaseServiceUnitManager doDeploy BaseServiceUnitManager java     at org apache servicemix common BaseServiceUnitManager deploy BaseServiceUnitManager java     at org apache servicemix jbi framework DeploymentService deployServiceAssembly DeploymentService java      at org apache servicemix jbi framework AutoDeploymentService checkPendingSAs AutoDeploymentService java      at org apache servicemix jbi framework AutoDeploymentService checkPendingComponents AutoDeploymentService java      at org apache servicemix jbi framework AutoDeploymentService updateSharedLibrary AutoDeploymentService java      at org apache servicemix jbi framework AutoDeploymentService updateArchive AutoDeploymentService java      at org apache servicemix jbi framework AutoDeploymentService monitorDirectory AutoDeploymentService java      at org apache servicemix jbi framework AutoDeploymentService access     AutoDeploymentService java     at org apache servicemix jbi framework AutoDeploymentService   run AutoDeploymentService java      at java util TimerThread mainLoop Timer java      at java util TimerThread run Timer java     Caused by  java lang NoSuchFieldError  name at org slf j impl SimpleLogger  lt init gt  SimpleLogger java     at org slf j impl SimpleLoggerFactory getLogger SimpleLoggerFactory java     at org slf j LoggerFactory getLogger LoggerFactory java      at org apache mina util NamePreservingRunnable  lt init gt  NamePreservingRunnable java     at org apache mina transport socket nio SocketAcceptor startupWorker SocketAcceptor java      at org apache mina transport socket nio SocketAcceptor bind SocketAcceptor java      at org apache camel component mina MinaConsumer doStart MinaConsumer java     at org apache camel impl ServiceSupport start ServiceSupport java     at org apache camel impl DefaultCamelContext addService DefaultCamelContext java      at org apache camel impl DefaultCamelContext startRoutes DefaultCamelContext java      at org apache camel impl DefaultCamelContext doStart DefaultCamelContext java      at org apache camel spring SpringCamelContext maybeDoStart SpringCamelContext java      at org apache camel spring SpringCamelContext doStart SpringCamelContext java      at org apache camel impl ServiceSupport start ServiceSupport java     at org apache camel spring SpringCamelContext maybeStart SpringCamelContext java     at org apache camel spring SpringCamelContext onApplicationEvent SpringCamelContext java      at org springframework context event SimpleApplicationEventMulticaster   run SimpleApplicationEventMulticaster java     at org springframework core task SyncTaskExecutor execute SyncTaskExecutor java     at org springframework context event SimpleApplicationEventMulticaster multicastEvent SimpleApplicationEventMulticaster java     at org springframework context support AbstractApplicationContext publishEvent AbstractApplicationContext java      at org springframework context support AbstractApplicationContext finishRefresh AbstractApplicationContext java      at org springframework context support AbstractApplicationContext refresh AbstractApplicationContext java      at org apache xbean server spring configuration SpringConfiguration  lt init gt  SpringConfiguration java     at org apache xbean server spring configuration SpringConfigurationServiceFactory createService SpringConfigurationServiceFactory java      at org apache xbean kernel standard ServiceManager start ServiceManager java      at org apache xbean kernel standard ServiceManager initialize ServiceManager java      at org apache xbean kernel standard RegistryFutureTask RegisterCallable call RegistryFutureTask java      at java util concurrent FutureTask Sync innerRun FutureTask java      at java util concurrent FutureTask run FutureTask java      at org apache xbean kernel standard ServiceManagerRegistry registerService ServiceManagerRegistry java        ',0
'The Mina VM protocol is not recognising codec and other options    Use of the vm protocol appears to ignore any codec options  There could be other options that are missed also Using the same URI but for tcp works fine    ',0
'camel velocity   log j is needed at runtime    See nabble http   www nabble com velocity  A Couldn   t find class org apache velocity runtime log SimpleLog JLogSystem td        s      htmlJon do you mind taking a look at this  you are are good at maven pom s   ',0
'MockEndpoint   sleep for empty test doesnt work    See nabble http   www nabble com MockEndpoint   sleep for empty tests is flawed  td        s      html   ',0
'Throttler appears to  throttle  per thread instead of throttling across multiple threads       ',0
' EndpointInject can not lookup bean if endpoint is defined directly as a consumer  from     I was messing with camel spring and routes using spring DSLI had this part of unit test code  EndpointInject name    myFileEndpoint   protected Endpoint inputFile To lookup an endppoint with the given name myFileEndpointBut if I define it directly then it cannot be found  lt route gt   lt from id  myFileEndpoint  uri  file   target antpathmatcher consumer recursive true amp amp filter  myFilter   gt   lt to uri  mock result   gt   lt  route gt So I have to define it as a loose endpoint as   lt endpoint id  myFileEndpoint  uri  file   target antpathmatcher consumer recursive true amp amp filter  myFilter   gt   lt route gt   lt from ref  myFileEndpoint   gt   lt to uri  mock result   gt   lt  route gt    ',0
'ConcurrentModificationException when stop the camel osgi bundle    ERROR  Error stopping mvn org apache camel camel osgi        org osgi framework BundleException  Activator stop error  java util ConcurrentModificationException at java util HashMap HashIterator nextEntry HashMap java      at java util HashMap ValueIterator next HashMap java      at org apache camel osgi Activator mayBeRemoveComponentFor Activator java     at org apache camel osgi Activator stop Activator java      at org apache felix framework util SecureAction stopActivator SecureAction java      at org apache felix framework Felix  stopBundle Felix java       at org apache felix framework Felix stopBundle Felix java       at org apache felix framework Felix setFrameworkStartLevel Felix java       at org apache felix framework StartLevelImpl run StartLevelImpl java      at java lang Thread run Thread java        ',0
'Pipeline could change the MEP unintended    When exchanges is processed from pipeline they result is copyed as input to the next exchange  However during this copy Camel could potentially change the MEP to InOut  It should respect the original MEP The flaw is in ExchangeHelper copyResultsFixing this also forces end users to use the correct send request method on ProducerTemplate  Now Camel will keep the MEP So if you are using send then its inOnly and then you the there is no result  Use request for InOut MEP s This breaks a few of our own unit testing that was using the wrong method    ',0
'SFTP   Polling   Cannot list directory Error    http   www nabble com SFTP   A Polling   Cannot list directory to        s      html   ',0
'Starting Camel using Main from camel run or Main class   countdown latch is hanging    The countdown latch in MainSupport is not completed when Main is stopping Then we have a hanging thread  Can bee seen using ctrl       ',1
'Can only interact with servicemix http if logging is at DEBUG    Given the following camel DSL from  activemq queue testJms in     to  jbi service urn oms testHttp mep in out     to  activemq queue testJms out    and the following xbean xml for the smx       SU  lt http endpoint  service  oms testHttp   endpoint  testHttp   role  provider   locationURI  http   localhost      testP   gt   lt  http endpoint gt  then Camel operates correctly  or at least as desired  only if DEBUG logging is enabled in the org apache servicemix http package  This seems to be because a DOMSource is returned  which Camel can convert   If the log level is reduced  say to WARN  then a StreamSource object is returned instead which Camel appears unable to convert  This results in stack traces such as ERROR   DeadLetterChannel   Failed delivery for exchangeId  ID davisond laptop                          On delivery attempt    caught  org apache camel RuntimeCamelException  javax xml transform TransformerException  java io IOException  Attempted read on closed stream  org apache camel RuntimeCamelException  javax xml transform TransformerException  java io IOException  Attempted read on closed stream   at org apache camel util ObjectHelper invokeMethod ObjectHelper java       at org apache camel impl converter InstanceMethodTypeConverter convertTo InstanceMethodTypeCo nverter java       ',0
'Jetty HTTP SelectChannelConnector is not closed when CamelContext is stopped    When the camel jetty component is shut down  it leaves Jetty SelectChannelConnector instances active    ',0
'Apache camel example reportincident dependency removed from pom xml    Hi Someone has removed the following dependency from the camel pom xml file    lt dependency gt   lt groupId gt org apache camel lt  groupId gt   lt artifactId gt camel example reportincident lt  artifactId gt   lt version gt   project version  lt  version gt   lt  dependency gt    ',0
'SQL component doesn t handle wrong number of parameters    NPE thrown when null body sent to to SQL endpoint  When to many parameters are set then exception is thrown but nothing wrong happens when to less parameters are set It should be possible to set null as a body as there might be parameterless statement to execute  There should be consistent Exception thrown when wrong number of parameters is set    ',0
'camel ftp   uri set on endpoint has stripped all parameters  that is wrong as they should be there as well    See nabblehttp   www nabble com Camel Remote File Producer   Recipient List Password Issue td        s      htmlThe bug is introduced with CAMEL       ',0
'Two more NullPointerExceptions when context classloader is null    When I applied the CAMEL      fix  thanks Claus  I hit two more NullPointerExceptions caused by code that assumes that the context classloader will never be null Here s the relevant part of one stack trace java lang NullPointerException at org apache camel impl converter AnnotationTypeConverterLoader findPackages AnnotationTypeConverterLoader java     at org apache camel impl converter AnnotationTypeConverterLoader findPackageNames AnnotationTypeConverterLoader java    And the other java lang NullPointerException at org apache camel util ResolverUtil getResources ResolverUtil java      at org apache camel util ResolverUtil find ResolverUtil java      at org apache camel util ResolverUtil find ResolverUtil java     A patch is attached    ',0
'EndpointMessageListener should respect ExchangePattern    In all current releases  org apache camel component jms EndpointMessageListener onMessage   has the following logic  line    in       code     send the replyif  rce    null  amp  amp  body    null  amp  amp   disableReplyTo    sendReply replyDestination  message  exchange  body   This logic should also respect ExchangePattern of the exchange  so I propose a change to    send the replyif  rce    null  amp  amp  body    null  amp  amp  exchange isOutCapable      sendReply replyDestination  message  exchange  body   This change allows a processing pattern where the route may change the ExchangePattern using methods like RouteBuilder inOnly   to switch the MEP at will so that the reply is send at a later time  true asynchronous exchange   This processing pattern is particularly useful for integrating long running services  For example    Java DSLfrom  activemq my queue exchangePattern InOnly   to  predict weather    reply later true      orfrom  activemq my queue    inOnly   to  predict weather    reply later true   The flaw of the current logic makes it impossible to do true asynchronous exchange  because    it does not respect the ExchangePattern     if property  disableReplyTo  is used  the  org apache camel jms replyDestination  property will not be set  see method createExchange in the same file   thus downstream cannot find the reply destination The proposed change can also deprecate the disableReplyTo property and put the MEP concept into good use    ',0
'ExchangeHelper should respect ExchangePattern InOptionalOut    The utility method org apache camel util ExchangeHelper copyResults   is use by many core classes  However  this method does not properly support MEP InOptionalOut Assuming in an InOptionalOut exchange  having no out message means just that         no out message should be sent  then the following lines in this method   Message out   source getOut false   if  out    null    result getOut true  copyFrom out     else      no results so lets copy the last inputshould be changed to    Message out   source getOut false   if  out    null    result getOut true  copyFrom out     else if  result getPattern      ExchangePattern InOptionalOut    result setOut null     else      no results so lets copy the last input   ',1
'JaxbDataFormat is not thread safe    JaxbDataFormat reuses the Marshaller Unmarshaller instances However  according to the https   jaxb dev java net faq index html threadSafety  Marshaller Unmarshaller instances are NOT thread safe  so you can t use them from separate threads at the same time Due to this we are getting exceptions from the JAXB implementation  like ClassCastException or  org xml sax SAXException  FWK    parse may not be called while parsing     Everything works nice with our custom JaxbDataFormat that creates new Unmarshaller Marshaller instance on every request Also  lazy creating instances  like JAXBContext  in getter methods is not thread safe as well  because explicit synchronization is required     ',0
'File component   better support for absolute path    See nabble http   www nabble com File  A using absolute file paths with moveExpressions td         html   ',0
'CamelContext   Add ClassResolver to be used when you need to load a class instead of ObjectHelper loadClass to work in OSGi environments    Add the skeleton and let Willem add the stuff in camel osgi   ',1
'Can not load the QueueBrowserStrategy in OSGI environment    Here is the mail thread which discusses about it http   www nabble com Classloading and OSGI to         html a           ',0
'JMSMessage vanishes attachments    When using this kind of route lt from uri  activemq queue test   gt  lt camel process ref  mailProcessor    gt  lt to uri  smtp   localhost    to user localhost    gt and trying to enrich the message in the mailProcessor withexchange getIn   addAttachment  attachement txt   new DataHandler  Hello world    text plain    The received mail doesn t contains any attachment If the input  from  is a  direct  instead of activemq  it works fine Inspecting source code  MessageSupport copyFrom Message that  doesgetAttachments   putAll that getAttachments    but the child class JmsMessage doesn t    ',0
'StreamCache causes to many type converters not possible    Since StreamCache is default turned on it cause to many convters attempt that fails in MessageSupport No type converter available to convert from type  java lang Integer to the required type  org apache camel StreamCache with value  It hurts performance to much  See nabble http   www nabble com Performance and MessageSupport getBody             td        s      html   ',0
'unmarshaling of data always send the last occurence of the stream    The unmarshaling method of BindyDataFormat  CSV or Key Value Pair  does not create a new model object for each new line of the stream readed   ',0
'Unable to resolve scripting languages in OSGi environment    The OsgiLanguageResolver java created since CAMEL      does not resolve scripting languages by using the default resolver declared in camel script  The DefaultLanguageResolver  however in the non osgi context  handles it properly This leads to NullPointerException while launching a route in an OSGi container using a scripting language  e g  javascript Exception in thread  SpringOsgiExtenderThread    java lang NullPointerException at org apache camel model language ExpressionType createPredicate ExpressionType java      at org apache camel model ExpressionNode createFilterProcessor ExpressionNode java     at org apache camel model WhenType createProcessor WhenType java     at org apache camel model ChoiceType createProcessor ChoiceType java          ',0
'A request route with a topic node incurs a    second wait and refers to the wrong MEP     If a route contains a node that publishes to a topic  the route is incorrectly suspended for a default    seconds at the topic node  Further  JmsProducer java checks the MEP of the original request Exchange and not the endpoint of the topic For example  say I have a route built like this from  activemq queue request    to  generate news    to  activemq topic news    to  do something else   The original request is expecting a reply  However  after the  news  is pumped into the news topic  there is a default    second wait  requestTimeout   This wait always results in the exception   The OUT message was not received within        millis on the exchange     After reading the JmsProducer code  I changed the route to the following from  activemq queue request    to  generate news    to  activemq topic news exchangePattern InOnly    to  do something else   This reveals the root of the bug  which is in the first few lines of method org apache camel component jms JmsProducer process Exchange     public void process final Exchange exchange    final org apache camel Message in   exchange getIn    if  exchange getPattern   isOutCapable     The above if statement checks the MEP of the original request s Exchange and not the new endpoint of the news topic  This makes the above   exchangePattern InOnly  configuration useless  because the original request MEP is InOut  The result is that after that    second time out  the temporary queue for the original request has expired  so the whole request failed  Note that the next node  do something else  is never reached due to the time out exception    ',0
'JMX instrumentation   will add DeadLetterChannel even if you have defined to use NoErrorHandler    See nabble http   www nabble com StreamCaching in Camel     td        s      htmlI will add an unit test that demonstrates this org apache camel processor ChoiceNoErrorHandlerTestThe route should at all time not contain any error handler at all  regardless wether JMX is enabled or not    ',0
'JMS   Sending a message with jmsTemplate    true fails    See nabble http   www nabble com Apache Camel     M  java lang ClassCastException  A org apache camel component jms JmsConfiguration   CamelJmsTeemplate    td        s      htmlThe ClassCastException is because of the old JMS API is used Camel should test whether the template is     or       and cast to correct type    ',0
'Allow parementer append for jms bindings with no endpoint    See test failures in https   issues apache org activemq browse AMQ        ',0
'JmsPollingConsumer   receive does not work    The timeout values to set on Spring JmsTemplate is wrong  We should uses the provided constants on JmsTemplate for this       Timeout value indicating that a receive operation should   check if a message is immediately available without blocking     public static final long RECEIVE TIMEOUT NO WAIT             Timeout value indicating a blocking receive without timeout     public static final long RECEIVE TIMEOUT INDEFINITE WAIT     Is the correct values  Looks like the values was reverted in the camel jms code   ',0
'HTTP URI and HTTP PATH message headers not concatenated when sending messages to http endpoint    When a message is sent to an http endpoint  the path specified in the HTTP PATH header is ignored In the HttpProducer createMethod   of the camel http component  the URI is taken from the HTTP URI header or the endpoint  but the HTTP PATH header is not concatenated  See also the discussion on the mailing list  http   www nabble com Setting a path in message header with Camel http    M  td         html   ',0
'deploy the CamelContext with velocity endpoint into the Servicemix     will get the  NoClassDefFoundError         trace                                                                               debug      Starting Apache Velocity v     compiled                            trace      RuntimeInstance initializing       debug      Default Properties File  org apache velocity runtime defaults velocity properties      debug      Trying to use logger class org apache velocity runtime log Log JLogChute      debug      Couldn t find class org apache velocity runtime log Log JLogChute or necessary supporting classes in classpath org apache log j Layoutjava lang NoClassDefFoundError  org apache log j Layout at java lang Class forName  Native Method  at java lang Class forName Class java      at org apache velocity util ClassUtils getClass ClassUtils java     at org apache velocity util ClassUtils getNewInstance ClassUtils java     at org apache velocity runtime log LogManager createLogChute LogManager java     We can get around this issue by replacing the org apache velocity runtime log Log JLogChute withorg apache velocity runtime log Log JLogChute  and also need to update the Servicemix Velocity bundle to        ',0
'Recursively scan multipart nodes of an email for attachments   not just top level nodes    The current code will only scan the top level of a multipart message  This misses any attachments that are under another node All unit tests still run for me after applying this patch    ',0
'ErrorHandler to be wrapped at every node incl children       ',0
'Converting from stream reader to string changes line breaks other than   n     The IOConverter toString Reader Stream  copies the input data line by line  A line is considered to be terminated by any one of a line feed    n    a carriage return    r    or a carriage return followed immediately by a linefeed  Unfortunately  the lines are always concatenated with   n   so that HL  messages  which use   r   become unusable after conversion Also see http   www nabble com HL  messages become unusable after convertBodyTo   String class    td         html   ',0
'ClassCastException when using camel cxf and camel jms in the InOut same flow    As per thread on FUSE forum http   fusesource com forums thread jspa threadID     amp tstart     I have a camel route that listens on a CXFEndpoint  for MESSAGE data as DOMSource  and routes the message to a JMS queue  Something like  lt route gt  lt from uri  cxf bean passportRequestWS dataFormat MESSAGE   gt  lt to uri  soapProcessor   gt  lt convertBodyTo type  java lang String   gt  lt to uri  activemq queue blah   gt  lt convertBodyTo type  javax xml transform dom DOMSource   gt  lt  route gt My understanding is that the JMS producer will realize that the exchange is InOut  create a temporary queue for the response  and then wait for the response to arrive on the temporary queue before sending the original CXFExchange on along the pipeline  Indeed  this is what I observe  However  I ve discovered a little nasty When the JMSProducer gets in the incoming message  it sets the Out message of the original CXFExchange to a JmsMessage  Then  the pipeline processor calls exchange getOut on the CXFExchange and BANG  we get a class cast exception  Turns out that the CXFExchange getOut   method always casts the message to a CxfMessage  Ouch  Surely this means then that camel cxf can t talk to any producer that does not produce a CXFMessage   very limiting   The response on the form from davsclaus was   Well spotted If just the damn Exchange was final so we had one implementation of it  But I guess we have to thank Java generics for that so the first API had generics for per component Could you create a ticket in JIRA for this As a workaround you can add a processor where you have full access to the Exchange so you can set a CxfMessage as the payload      ',0
'SFTP GenericFileProducer createFileName produces OS normalized file name  that doesn t work with SFTP    The use of File separator and FileUtil normalizePath in GenericFileProducer createFileName produce a OS normalized file name  that doesn t work with SFTPe g  outboundout                 ACC txt which will not work produce a file called outboundout                 ACC txtThe proper name should be outbound out                 ACC txt   ',0
'camel cxf producer loses the content type    camel cxf doesn t put the Protocol Header into the camel message header  so we lost the content type message Here is the mail thread for the discussion http   www nabble com camel cxf content type response header tt         html   ',0
'Warning  Disabling JMSReplyTo as this Exchange is not OUT capable  on false positives in JBossAS     see  http   www nabble com Disabling JMSReplyTo as this Exchange is not OUT capable td        s      html   ',0
'Race condition in IdempotentConsumer    A possible possible race condition exists in the IdempotentConsumer implementation The code first checks in the MessageIdRepository if the message was already processed  If not then it processes the message andafterwards adds the id to the repository   See also http   issues apache org activemq browse CAMEL        There is no lockingbetween the check with  contains  and the insert with  add   So if multiple threads instances try this in parallel for the same id  thenit might happen that more than one finds the id not yet contained in the repository and the same message is processed multipletimes I enclose an extended version of IdempotentConsumerTest which illustrates the problem It is important to note that even if the test demonstrates the issue with an MemoryIdempotentRepository a solution should alsoaddress the case of a database based respository in a clustered environment  So this might imply that some locking mechanism on thedatabase is required    ',1
'JMS Headers are ignored in Producer    Camel jms producer ignores some JMSHeaders  For example the header JMSPriority is ignored   due to the comment in the code  because it is set by the producer  But it should not only be set by the produer due to the received message  it should also be possible to set a priority using the JMSPriority header on the consumer   See also the option preserveMessageQos on the jms endpoint   if every JMSHeader is ignored by the producer it is impossible to set Qos Properties on the message  The reason for the bug is in org apache camel component jms JmsBinding appendJmsProperty  The follwoing JMS message headers are useful for sending messages and therefore should be copied to the jms message  JMSDestination JMSDeliveryMode JMSExpiration JMSPriority JMSMessageID JMSTimestamp   ',0
'Java DSL for multicast  split  aggregate does not use block explicit    When using one of the EIP that uses a nested route for sub processing  typically EIPs that does some sort of aggregation such as multicast  for aggregating a response  split aggregateAnd maybe a few othersThey should use pushBlock so the end   DSL to indicate end of sub route works correctly in Java DSL    ',0
'Simple language support for AND   OR to concat multiple expressions fails if string constants are enclosed in single quotation marks    The current implementation for CAMEL      fails if the string constants in the two expressions are enclosed in single quotation marks as given in the following example   in header foo      abc  and   in header bar          This is due to an issue with the GROUP PATTERN regular expression in SimpleLanguageSupport java  The matching pattern in between the single quotes is greedy and thus does not match correctly    ',0
'bean component should thrown NoTypeConverterException when bean parameter binding cannot convert to method signature type    See nabble http   www nabble com Error not raised by Camel if the    Header type define in a bean is not  correct td        s      html   ',0
'camel example etl   bug in sample about type converter       ',0
'camel cxf defaultHeaderFilterStrategy doesn t filter the Camel releates headers    Here is the mailing thread            which discuss this issue             http   www nabble com  camel cxf  Stripping headers td         html   ',0
'SpringCamelContext will get into endless loop of calling start method if the route service calling the ApplicationContext refresh method in it s initial method    Here is the mail thread which discusses this issue http   www nabble com StackOverFlow error with Camel       tp        p         html   ',0
'Failover load balancer   should prepare exchange before failover    When the failover load balancer does a fail over it only clears the exception When you use dead letter channel or default error handler with redeliveries enabled they will have such information This should also be cleared before failover  So we have a clean and fresh start    ',0
'Unable to read post params from request    If consuming messsages from jetty endpoint there is no way to read post parameters from HttpServletRequest  In example getting HttpServletRequest from body  HttpServletRequest req   exchange getIn   getBody HttpServletRequest class  req getParameterMap   returns allways empty mapThe problem is that jetty Request extractParameters   method is trying to read post parameters from Request getInputStream    But unfortunately someone strips the input stream before and req getInputStream   returns allways   bytesThe workaround for me is to extend DefaultHttpBinding as described in  http   camel apache org jetty htmlMyHttpBinding  javapublic class MyHttpBinding extends DefaultHttpBinding   public void readRequest HttpServletRequest request  HttpMessage message    request getParameterMap    super readRequest request message     calling request getParameterMap   will cache parameters inside jetty Request and it s possible to query params later  without having inputStream   ',0
'Camel builds should not use platform specific encoding    The builds on my Mac use the platform specific encoding thus leading to the following warngin  WARNING  Using platform encoding  MacRoman actually  to copy filtered resources  i e  build is platform dependent We should use the  lt project build sourceEncoding gt  property to specify a project specific encoding  UTF       ',0
'License for One JAR classes not included in camel example spring one jar artifact  Also apache legal files missing    The license for the com simontuffs onejar files is at http   one jar sourceforge net index php page documents amp file license When I build camel example spring neither this license nor the apache license nor apache notice file is in the one jar jar artifact I d suggest disabling the one jar plugin until someone can figure out how to include these files    ',0
'camel irc parsing of channel name and parameters is incorrect    If you try and pass some parameters to camel irc it turns out that camel joins a different IRC channel than expected  for example a URI like irc   camel con irc codehaus org       camel test nickname camel concauses camel to join  camel test nickname camel con and not  camel test with a nickname of camel con  Will attach a patch that addresses this and updates the unit test    ',0
'CustomerServicesWsAddressingTest hangs sometimes    Sometimes I get the following error                    Running org apache camel itest customerrelations CustomerServicesWsAddressingTest                    Exception in thread  DefaultMessageListenerContainer    java lang NullPointerException                    at java lang String indexOf String java                          at java lang String indexOf String java                          at org springframework jms support JmsUtils buildExceptionMessage JmsUtils java                         at org springframework jms listener DefaultMessageListenerContainer handleListenerSetupFailure DefaultMessageListenerContainer java                         at org springframework jms listener DefaultMessageListenerContainer AsyncMessageListenerInvoker run DefaultMessageListenerContainer java                         at java lang Thread run Thread java         which then causes a hang  Its a known issue in spring jms        http   jira springframework org browse SPR        Happens when we try to do a shutdown of the context  Reverting back to       fixes this issue  but we probably don t want to do that   ',0
'camel jms   wrong defaults causes message listener to use new thread when receiving a message    JmsConfiguratiuon have a bad defaultmaxMessagesPerTask  It should be    as we do not want to strict the DefaultMessageListenerContainer to only handle   message per thread    ',0
'jaxb prettyPrint does not work    Here is the mail thread with discuss about it  http   www nabble com JAXB pretty print marshaling td         html   ',0
'camel ftp   Recover from lost connection issue    See nabblehttp   www nabble com FTP Component Network Failure Recovery Problem td         html   ',0
'camel web can t process the endpoint with       schema  like  endpoints mock   results    After improving the endpoint URI schema on http   issues apache org activemq browse CAMEL       camel web s endpoint request URL is changed from http   localhost      endpoints mock results into http   localhost      endpoints mock   results while      is a separator for URL  so camel web will use only the  mock   to get the expected endpoint  which will throw an exception org apache camel ResolveEndpointFailedException  Failed to resolve endpoint  mock  due to  Expected scheme specific part at index    mock  at org apache camel impl DefaultCamelContext getEndpoint DefaultCamelContext java      at org apache camel web resources EndpointsResource getEndpoint EndpointsResource java     at sun reflect NativeMethodAccessorImpl invoke  Native Method  at sun reflect NativeMethodAccessorImpl invoke NativeMethodAccessorImpl java     at sun reflect DelegatingMethodAccessorImpl invoke DelegatingMethodAccessorImpl java     at java lang reflect Method invoke Method java      at com sun jersey server impl uri rules SubLocatorRule invokeSubLocator SubLocatorRule java      at com sun jersey server impl uri rules SubLocatorRule accept SubLocatorRule java     at com sun jersey server impl uri rules RightHandPathRule accept RightHandPathRule java      at com sun jersey server impl uri rules SubLocatorRule accept SubLocatorRule java      at com sun jersey server impl uri rules RightHandPathRule accept RightHandPathRule java      at com sun jersey server impl uri rules ResourceClassRule accept ResourceClassRule java     at com sun jersey server impl uri rules RightHandPathRule accept RightHandPathRule java      at com sun jersey server impl uri rules RootResourceClassesRule accept RootResourceClassesRule java     at com sun jersey server impl application WebApplicationImpl  handleRequest WebApplicationImpl java      at com sun jersey server impl application WebApplicationImpl handleRequest WebApplicationImpl java      at com sun jersey server impl application WebApplicationImpl handleRequest WebApplicationImpl java      at com sun jersey spi container servlet WebComponent service WebComponent java      at com sun jersey spi container servlet ServletContainer service ServletContainer java      at com sun jersey spi container servlet ServletContainer doFilter ServletContainer java      at com sun jersey spi container servlet ServletContainer doFilter ServletContainer java      at org mortbay jetty servlet ServletHandler CachedChain doFilter ServletHandler java       at com opensymphony module sitemesh filter PageFilter parsePage PageFilter java      at com opensymphony module sitemesh filter PageFilter doFilter PageFilter java     at org mortbay jetty servlet ServletHandler CachedChain doFilter ServletHandler java       at org mortbay jetty servlet ServletHandler handle ServletHandler java      at org mortbay jetty security SecurityHandler handle SecurityHandler java      at org mortbay jetty servlet SessionHandler handle SessionHandler java      at org mortbay jetty handler ContextHandler handle ContextHandler java      at org mortbay jetty webapp WebAppContext handle WebAppContext java      at org mortbay jetty handler HandlerCollection handle HandlerCollection java      at org mortbay jetty handler HandlerWrapper handle HandlerWrapper java      at org mortbay jetty Server handle Server java      at org mortbay jetty HttpConnection handleRequest HttpConnection java      at org mortbay jetty HttpConnection RequestHandler headerComplete HttpConnection java      at org mortbay jetty HttpParser parseNext HttpParser java      at org mortbay jetty HttpParser parseAvailable HttpParser java      at org mortbay jetty HttpConnection handle HttpConnection java      at org mortbay io nio SelectChannelEndPoint run SelectChannelEndPoint java      at org mortbay thread QueuedThreadPool PoolThread run QueuedThreadPool java     Caused by  java net URISyntaxException  Expected scheme specific part at index    mock  at java net URI Parser fail URI java       at java net URI Parser failExpecting URI java       at java net URI Parser parse URI java       at java net URI  lt init gt  URI java      at org apache camel util URISupport normalizeUri URISupport java      at org apache camel impl DefaultCamelContext getEndpoint DefaultCamelContext java             more   ',0
'CachedOutputStream not cleaning up tmp files when using file based caching    A recent feature of Camel s CachedOutputStream is to serialize any messages over   k to disk  In some cases the  tmp message files are not being cleaned up    ',0
'Route JMX attributes not being updated    Some routes are not getting instrumented using JMX and we get the following WARN for those on startup InstrumentationLifecycleStrategy  Route has not been instrumented for endpoint     It turns out that its only those routes that have an onException handler as the first processor in the route  e g  lt route id  per msg route  errorHandlerRef  RouteErrorHandler  gt   lt from uri  jms MSG IN   gt   lt onException gt   lt exception gt can retry Exception lt  exception gt   lt redeliveryPolicy ref  UnlimitedRedeliveryPolicyConfig   gt   lt handled gt  lt constant gt true lt  constant gt  lt  handled gt   lt  onException gt   lt bean ref  Formatter  method  formatInput   gt      lt     More info and proposed fix at http   www nabble com Routes JMX attributes not updated in     M  td         html a           ',0
'camel cxf bundle doesn t specify any Import Package version    The camel cxf component is currently generated against CXF version       As a result  the camel cxf module as well as the camel cxf bundle require CXF      More importantly  that bundle does not work correctly with CXF      note that this is an expected behavior  CXF has had API changes with its     version  Now  the trouble is that the camel cxf JAR s MANIFEST has an Import Package on org apache cxf   components without specifying any version  As a result  when it looks for CXF and both CXF     and     are present on the platform  it sometimes chooses the wrong one To solve this issue  version specifiers should be added to the Import Package declarations of the camel cxf bundle  I guess an import on version     would be enough  we don t need to specify       explicitely  CheersS  Ali Tokmenhttp   ali tokmen com    ',0
