@relation 'AmbariBug'

@attribute Text string
@attribute class-att {0,1}

@data
'Ambari Core Site xml Missing Property for LZO  enabled    io compression codecs       ',0 
'JobTracker History Server failed to come up on       stack and the request for service stall is stalled    Attempted to install a cluster with       stack Service install was all green  but JobTracker History Server failed to come up The request for the service start is stalled  with no tasks in QUEUED or IN PROGRESS state  but with some tasks in PENDING state    ',0 
'Allow for users to customize Ganglia gmetad   gmond user accounts    Allow customization of ganglia gmetad and gmond users For reference  looks like this is available in gsInstaller so the pattern exists to follow for Ambari impl  Defaults to nobody nobody   ',0 
'Test failure   testCascadeDeleteStages    mvn clean install produces the following failure    testCascadeDeleteStages org apache ambari server actionmanager TestActionManager  Exception  EclipseLink        Eclipse Persistence Services        v         r       org eclipse persistence exceptions DatabaseException       ',0 
'Security vulnerability with Ganglia and Nagios    Ganglia Issue   Unspecified vulnerability in Ganglia Web before       allows remote attackers to execute arbitrary PHP code via unknown attack vectors  http   ganglia info  p     Ganglia Web       Release   Security Advisory There is a security issue in Ganglia Web going back to at least       which can lead to arbitrary script being executed with web user privileges possibly leading to a machine compromise  Issue has been fixed in the latest version of Ganglia Web which can be downloaded from https   sourceforge net projects ganglia files ganglia web        Solution  Need to get upgraded rpms with the Ganglia Web version       which has the fix for this vulnerability Nagios  Multiple stack based buffer overflows in the get history function in history cgi in Nagios Core before        and Icinga     x before            x before        and     x before        might allow remote attackers to execute arbitrary code via a long     host name variable  host parameter  or     svc description variable  http   www nagios org projects nagioscore history core  x http   lists grok org uk pipermail full disclosure      December        html Vulnerable software and versions   nagios nagios       and previous versions   ',0 
'All Service Smoke tests fail when run with service start    has key    expects the first argument to be a hash  got    which is of type String at  var lib ambari agent puppet modules hdp manifests init pp    on node ip              ec  internalsite pp                    import   var lib ambari agent puppet modules hdp manifests   pp import   var lib ambari agent puppet modules hdp hadoop manifests   pp import   var lib ambari agent puppet modules hdp hbase manifests   pp import   var lib ambari agent puppet modules hdp zookeeper manifests   pp import   var lib ambari agent puppet modules hdp oozie manifests   pp import   var lib ambari agent puppet modules hdp pig manifests   pp import   var lib ambari agent puppet modules hdp sqoop manifests   pp import   var lib ambari agent puppet modules hdp templeton manifests   pp import   var lib ambari agent puppet modules hdp hive manifests   pp import   var lib ambari agent puppet modules hdp hcat manifests   pp import   var lib ambari agent puppet modules hdp mysql manifests   pp import   var lib ambari agent puppet modules hdp monitor webserver manifests   pp import   var lib ambari agent puppet modules hdp repos manifests   pp  ambari db rca password    mapred   nagios server host    ip              ec  internal   ambari db rca url    jdbc postgresql   ip              ec  internal ambarirca   webhcat server host    ip              ec  internal   hbase rs hosts    ip              ec  internal   slave hosts    ip              ec  internal   namenode host    ip              ec  internal   ganglia server host    ip              ec  internal   hbase master hosts    ip              ec  internal   hive mysql host    ip              ec  internal   oozie server    ip              ec  internal   ambari db rca driver    org postgresql Driver   zookeeper hosts    ip              ec  internal   jtnode host    ip              ec  internal   ambari db rca username    mapred   hive server host    ip              ec  internal  node  default    stage        gt  stage     class   hdp   stage   gt    class   hdp zookeeper  quorum  service check   stage   gt        ',0 
'Oozie Smoke test fails with errors on the start services install page     Ozzie smoke tests fail   ',0 
'System logs are not present on tasktracker    Run a mapreduce job Find the attempt id and look for system logs on tasktracker http   ec                compute   amazonaws com       tasklog attemptid attempt                   m         Actual result The syslogs are not present here Only stdout and stderr logs are present    ',0 
'hadoop dependency version for ambari log j is hardcoded  making it regular expression based to pick latest from the repository     Ambari log j has hardcoded hadoop core and hadoop tools dependency  Make it version as regular expression to pick from the range from      lt   x  lt      Also  updating the repository url    ',0 
'Wrong install status shown in Add Service Wizard    Upon master component install failure  the host status becomes  warning  instead of  failed  for Add Service Wizard    ',0 
'Hosts table  whether the alert filter is in effect or not is not clear    Currently  when the red badge inside the Hosts tab is clicked  it shows hosts that have at least one alert and no other hosts are displayed The fact that the alert filter is in effect is not clear to the user and causes confusion    ',0 
'Client install tasks are shown twice in progress popup during start phase of install wizard  update API call to include params reconfigure client        ',0 
'Deploying HDP       results in several alerts   is it related to hard coded port    TaskTracker  RegionServer  HBase master process down because check tcp failure Looks like the hadoop services cfg erb has check command check tcp  lt   scope function hdp template var  jtnode port    gt   w    c  and looks like the ports are not getting replaced and end up being empty    ',0 
'When nagios is unavailable  return null instead of throwing an Exception    NAGIOS SERVER alerts are retrieved from the nagios server when requesting the host component  There is a SystemException thrown in the case of an IOException  which propagates as a     error for the entire request In this case  set the nagios alerts element to null instead of the     error    ',0 
'Hostname pattern expression is broken    dev        domain com expanded to dev  domain comdev  domain comdev  domain comShould be dev   domain comdev   domain comdev   domain com   ',0 
'Filtered hosts get out of sync with the filter selection       Browse to Hosts   Click one of the filters   Browse to Services and back to Hosts   The filter links show All as the current filter but the filter didn t reset and still shows a sub set of hosts   ',0 
'Action buttons on host details page not formatted properly on Firefox       ',0 
'Clicking on Cancel on the Service Config page should not reload the entire app    When Cancel is clicked on the Service Config page  simply reload the config  not the entire app     ',0 
'Filtering on Jobs table does not work under certain situations       ',0 
'Using mixed OS overwrites ambari repo during install    Performed install on mixed OS environment with   hosts Ambari Server   RHEL Three Hosts   RHEL Four Hosts   RHEL Performed manual ambari agent bootstrap of the Four RHEL  hosts  I was able to successfully register all hosts  When install started  the four RHEL  hosts failed on installing their first component  Looking at the servers  looks like the right HDP repo and HDP epel repo files are put in place But looks like the ambari repo file had been overwritten at some point during the install process  and now is point to the RHEL  repos  causing failures    ',0 
'Cannot delete cluster with components in UNKNOWN state    When components are marked in an UNKNOWN state  it is not possible to delete the cluster   this should be possible    ',0 
'Cannot decommission data node  ensure recommission also works     stderr   configuration     hdfs site      is not an hash or array when accessing it with dfs hosts exclude at  var lib ambari agent puppet modules hdp hadoop manifests hdfs decommission pp    on node ip              ec  internal stdout None   ',1 
'Ambari Server becomes unresponsive after crashing on http reads on jersey     The api s are being handled by a queuedthreadpool  The queuedthread pool size is    Somehow the http connections are being torn down from the UI side but the server still is hanging onto that socket and reading  most likely UI will also need to close http connections if its not using them   which might be an issue as well but doesnt have to addressed as urgent   The server has a read timeout of   which means it will just hang on to that socket for read  This causes all the threads to block at one time or the other  Simple solution is add read timeouts to all the SelectChannelConnector and SslSelectChannelConnector we use Exception trace  SEVERE  The exception contained within MappableContainerException could not be mapped to a response  re throwing to the HTTP containerorg eclipse jetty io EofException  early EOF at org eclipse jetty server HttpInput read HttpInput java     at org codehaus jackson impl ByteSourceBootstrapper ensureLoaded ByteSourceBootstrapper java      at org codehaus jackson impl ByteSourceBootstrapper detectEncoding ByteSourceBootstrapper java      at org codehaus jackson impl ByteSourceBootstrapper constructParser ByteSourceBootstrapper java      at org codehaus jackson JsonFactory  createJsonParser JsonFactory java      at org codehaus jackson JsonFactory createJsonParser JsonFactory java      at org codehaus jackson jaxrs JacksonJsonProvider readFrom JacksonJsonProvider java      at com sun jersey json impl provider entity JacksonProviderProxy readFrom JacksonProviderProxy java      at com sun jersey spi container ContainerRequest getEntity ContainerRequest java     Notice the API s is being called all the time   meaning they probalby had a browser up and running for a long time There might be a possibilility that the browser might have some issues after running for a long time  Something to keep in mind when this happens again  Easy way to check that is to call Ambari server API s and also bring up a new browser window  new instance  and try hitting the browser UI    ',1 
'Error when loading  main services directly       ',0 
'Add clover code coverage profile    mvn test  Pclover  Dclover license  lt clover coverage license gt  should run the unit tests and return html xml code coverage reports   ',0 
'Disable  Add Component  button in the Host Details page if the host is in UNKNOWN state or  isHeartbeating       ',0 
' Add local user  button is enabled but nothing happens upon clicking it under certain conditions    Steps to reproduce   Go to Admin tab   Click on  Add Local User  button   Click on Admin tab again   Clicking on  Add Local User  button does nothing   ',0 
'Services links on Dashboard connected to incorrect pages    Click on any of the service links shown on the Dashboard page It transitions to the service page and the content displayed is correct for the service chosen  but the URL indicates that it is another service and the side menu shows a different service highlighted    ',0 
'Add Unit test to verify  client re install for install failed client    Add Unit test to verify  When INSTALL is schedules on client components it should also be scheduled on components that are in INSTALL FAILED state   ',0 
'If  Install from Local Repository  selected in install wizard  Add Host wizard not working       ',0 
'Host Detail page  if the host component is in INSTALL FAILED state  we should let the user reinstall it       ',0 
'Hadoop group customization does not take affect    To customize the hadoop group  when it was changed from  hadoop  to  hadoopgroup   it didn t look like it worked root ip               hdfsuser  id hdfsuid     hdfs  gid     hdfs  groups     hdfs      hadoop And looking at the  etc group filepuppet x     hadoopgroup x     rrdcached x     apache x    hadoop x     mapred hdfs   ',0 
' Preparing to install   message needs spacing       ',0 
'Admin role can t be assigned to LDAP user       ',0 
'changeUid sh failing during installation    On SUSE  I received a puppet error on each agent that  tmp changeUid sh failed during installation   Sorry I no longer have the error  I made puppet change and restarted to get by it   But in a nutshell  running the command manually gave ip               tmp    tmp changeUid sh ambari qa       tmp ambari qa  home ambari qa  var spool mail ambari qaChanging uid of ambari qa from      to     Changing directory permisions for  tmp ambari qa  home ambari qa  var spool mail ambari qausermod  UID      is not unique Note that the usermod is trying to change to an existing UID  so the command is failing everywhere   ',0 
'Tasks are not filtered by parent request id    STEPS    Get tasks for first request   api v  clusters  lt cluster gt  requests  lt firstRequest gt   i e  task      taskN    Get tasks for second request by task from first requst  like  api v  clusters  lt cluster gt  requests  lt secondRequest gt  tasks task   note task  belongs to first request  not second    Notice that task from first request are present in second request    ',0 
'Post Ambari upgrade  Hive and Oozie fail to start after reconfigure       ',0 
'It s possible to get into a state where install retry is not possible if the agent stops heartbeating    This affects both Install and Add Host Wizards Steps to reproduce While installing components  stop the agent on one of the hosts Waiting for a while puts the components on the host into the UNKNOWN state Click Retry from the UI  This causes a server side error and the UI gets confused  the hosts are shown with  Waiting  message and no  Retry  button is available  The user is not able to get out of this state    ',0 
'Hive service check  still  failing with file permissions    Stack upgrade testing is still showing this to be an issue warning  Unrecognised escape sequence      in file  var lib ambari agent puppet modules hdp hive manifests hive service check pp at line   warning  Dynamic lookup of  configuration is deprecated  Support will be removed in Puppet      Use a fully qualified variable name  e g    classname  variable  or parameterized classes notice   Stage    Hdp  Snappy  Package Hdp  Snappy  Package  Ln     Hdp  Exec hdp  snappy  package  ln     Exec hdp  snappy  package  ln     returns  executed successfullynotice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  ls  cannot access  usr share java  oracle   No such file or directorynotice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns                    WARN conf HiveConf  DEPRECATED  Configuration property hive metastore local no longer has any effect  Make sure to provide a valid value for hive metastore uris if you are connecting to a remote metastore notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  log j ERROR setFile null true  call failed notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  java io FileNotFoundException   tmp ambari qa hive log  Permission denied notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at java io FileOutputStream openAppend Native Method notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at java io FileOutputStream  lt init gt  FileOutputStream java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at java io FileOutputStream  lt init gt  FileOutputStream java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j FileAppender setFile FileAppender java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j FileAppender activateOptions FileAppender java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j DailyRollingFileAppender activateOptions DailyRollingFileAppender java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j config PropertySetter activate PropertySetter java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j config PropertySetter setProperties PropertySetter java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j config PropertySetter setProperties PropertySetter java    notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j PropertyConfigurator parseAppender PropertyConfigurator java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j PropertyConfigurator parseCategory PropertyConfigurator java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j PropertyConfigurator configureRootCategory PropertyConfigurator java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j PropertyConfigurator doConfigure PropertyConfigurator java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j PropertyConfigurator doConfigure PropertyConfigurator java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache log j PropertyConfigurator configure PropertyConfigurator java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache hadoop hive common LogUtils initHiveLog jDefault LogUtils java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache hadoop hive common LogUtils initHiveLog jCommon LogUtils java    notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache hadoop hive common LogUtils initHiveLog j LogUtils java    notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache hcatalog cli HCatCli main HCatCli java    notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at sun reflect NativeMethodAccessorImpl invoke  Native Method notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at sun reflect NativeMethodAccessorImpl invoke NativeMethodAccessorImpl java    notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at sun reflect DelegatingMethodAccessorImpl invoke DelegatingMethodAccessorImpl java    notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at java lang reflect Method invoke Method java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache hadoop util RunJar main RunJar java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  log j ERROR Either File or DatePattern options are not set for appender  DRFA  notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  Exception in thread  main  java lang RuntimeException  java io IOException  Permission deniednotice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache hadoop hive ql session SessionState start SessionState java     notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at org apache hcatalog cli HCatCli main HCatCli java    notice   Stage    Hdp hcat  Hcat  Service check Exec hcatSmoke sh prepare  returns  at sun reflect NativeMethodAccessorImpl invoke  Native Method    ',0 
'Set default value of oozie property  oozie service AuthorizationService authorization enabled  to true        ',0 
'Home paths are not set correctly in  etc sqoop conf sqoop env sh    Ambari sets the followings  Set path to where bin hadoop is availableexport HADOOP HOME   HADOOP HOME   usr  set the path to where bin hbase is availableexport HBASE HOME   HBASE HOME   usr  Set the path to where bin hive is availableexport HIVE HOME   HIVE HOME   usr   add libthrift in hive to sqoop class path first so hive imports workexport SQOOP USER CLASSPATH   ls   HIVE HOME  lib libthrift   jar   gt   dev null    SQOOP USER CLASSPATH   Set the path for where zookeper config dir isexport ZOOCFGDIR   ZOOCFGDIR   etc zookeeper conf It should be the followings  also screenshot is available   Set path to where bin hadoop is availableexport HADOOP HOME   HADOOP HOME   usr lib hadoop  set the path to where bin hbase is availableexport HBASE HOME   HBASE HOME   usr lib hbase  Set the path to where bin hive is availableexport HIVE HOME   HIVE HOME   usr lib hive  Set the path for where zookeper config dir isexport ZOOCFGDIR   ZOOCFGDIR   etc zookeeper conf   add libthrift in hive to sqoop class path first so hive imports workexport SQOOP USER CLASSPATH   ls   HIVE HOME  lib libthrift   jar   gt   dev null    SQOOP USER CLASSPATH    ',0 
'HBASE fails to start on master    HBASE master fails to start on master  From log                         FATAL org apache hadoop hbase master HMaster  Unhandled exception  Starting shutdown org apache hadoop security AccessControlException  org apache hadoop security AccessControlException  Permission denied  user hbase  access EXECUTE  inode   apps hbase data  hdfs hdfs drwx       at sun reflect NativeConstructorAccessorImpl newInstance  Native Method  at sun reflect NativeConstructorAccessorImpl newInstance NativeConstructorAccessorImpl java     at sun reflect DelegatingConstructorAccessorImpl newInstance DelegatingConstructorAccessorImpl java     at java lang reflect Constructor newInstance Constructor java      at org apache hadoop ipc RemoteException instantiateException RemoteException java     at org apache hadoop ipc RemoteException unwrapRemoteException RemoteException java     at org apache hadoop hdfs DFSClient getFileInfo DFSClient java       at org apache hadoop hdfs DistributedFileSystem getFileStatus DistributedFileSystem java      at org apache hadoop fs FileSystem exists FileSystem java      at org apache hadoop hbase util FSUtils getVersion FSUtils java      at org apache hadoop hbase util FSUtils checkVersion FSUtils java      at org apache hadoop hbase master MasterFileSystem checkRootDir MasterFileSystem java      at org apache hadoop hbase master MasterFileSystem createInitialFileSystemLayout MasterFileSystem java      at org apache hadoop hbase master MasterFileSystem  lt init gt  MasterFileSystem java      at org apache hadoop hbase master HMaster finishInitialization HMaster java      at org apache hadoop hbase master HMaster run HMaster java      at java lang Thread run Thread java        ',0 
'Installation with existing Oracle DB fails    On Step   Customize Services  for HIVE and OOZIE we can use option  Existing Oracle DB  But after Cluster install HIVE and OOZIE didn t start  with option  Existing Oracle DB   In the logs I found such  var log hive hive logCaused by  org datanucleus exceptions NucleusException  Attempt to invoke the  DBCP  plugin to create a ConnectionPool gave an error   The specified datastore driver   oracle jdbc driver OracleDriver   was not found in the CLASSPATH  Please check your CLASSPATH specification  and the name of the driver  var log oozie oozie log                       FATAL Services       USER    GROUP    TOKEN    APP    JOB    ACTION    E      Could not load service classes  Cannot load JDBC driver class  oracle jdbc driver OracleDriver org apache oozie service ServiceException  E      Could not load service classes  Cannot load JDBC driver class  oracle jdbc driver OracleDriver    ',0 
'When hive and oozie users have been changed after upgrade hive metastore and oozie cannot start properly    Oozie start failure        mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns  Setting OOZIE BASE URL  http   ip                ec  internal       oozie    m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns  Using CATALINA BASE   var lib oozie oozie server    m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns  Setting OOZIE HTTPS KEYSTORE FILE   home ooziexx  keystore    m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns  Setting OOZIE HTTPS KEYSTORE PASS  password    m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns  Setting CATALINA OUT   var log oozie  catalina out    m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns  Using CATALINA PID   var run oozie oozie pid    m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns      m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns  Using CATALINA OPTS   Dderby stream error file  var log oozie  derby log    m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns  Adding to CATALINA OPTS   Doozie home dir  usr lib oozie  Doozie config dir  etc oozie conf  Doozie log dir  var log oozie   Doozie data dir  grid   hadoop oozie data   Doozie config file oozie site xml  Doozie log j file oozie log j properties  Doozie log j reload     Doozie http hostname ip                ec  internal  Doozie admin port        Doozie http port        Doozie https port        Doozie base url http   ip                ec  internal       oozie  Doozie https keystore file  home ooziexx  keystore  Doozie https keystore pass password  Djava library path  usr lib hadoop lib native Linux amd         m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns      m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns   usr lib oozie oozie server bin catalina sh  line       var run oozie oozie pid  Permission denied    m       merr   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   returns  change from notrun to   failed  su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh  returned   instead of one of     at  var lib ambari agent puppet modules hdp manifests init pp        m       mnotice   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Anchor hdp  exec  exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   end   Dependency Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   has failures  true    m       mwarning   Stage    Hdp oozie  Service Hdp  Exec exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   Anchor hdp  exec  exec su   ooziexx  c  cd  var tmp oozie  amp  amp   usr lib oozie bin oozie start sh   end   Skipping because of failed dependencies    m       mnotice   Stage    Hdp oozie  Service Hdp oozie  Service  Directory  var log oozie  Hdp  Directory recursive create  var log oozie  Hdp  Directory  var log oozie  File  var log oozie  owner  owner changed  oozie  to  ooziexx     m       mnotice   Stage    Hdp oozie  Service Hdp oozie  Service  Directory  var log oozie  Hdp  Directory recursive create  var log oozie  Hdp  Directory  var log oozie  File  var log oozie  group  group changed  oozie  to  hadoopxx     m       mnotice   Stage    Hdp oozie  Service Hdp oozie  Service  Directory  var run oozie  Hdp  Directory recursive create  var run oozie  Hdp  Directory  var run oozie  File  var run oozie  owner  owner changed  oozie  to  ooziexx     m       mnotice   Stage    Hdp oozie  Service Hdp oozie  Service  Directory  var run oozie  Hdp  Directory recursive create  var run oozie  Hdp  Directory  var run oozie  File  var run oozie  group  group changed  oozie  to  hadoopxx     m       mnotice  Finished catalog run in      seconds    m   ',0 
'Capture user for auditing config changes    Add the ability to capture username and save in the table for config mappings  This applies to cluster and host level   ',0 
'Ambari needs to set right path for GC log directory of Hbase process     Ambari needs to set right path for GC log directory of Hbase process    ',0 
'Sometimes stale host   host component indicators are shown       ',0 
'After upgrading ambari from         to         the server throws     error when starting stopping any service    After upgrading ambari from         to         the server throws     error when starting stopping any service   ',0 
'Datanode Start fails in secure cluster        ',0 
'Host status filter not restored on Hosts page when navigating back       ',0 
'Fix unit tests for Ambari Web    Fix currently failing unit tests    ',0 
'TEST BROKEN   FAIL  test upgradeCommand executeCommand  TestActionQueue TestActionQueue     TEST BROKEN   FAIL  test upgradeCommand executeCommand  TestActionQueue TestActionQueue    ',0 
'Remove       stack definition since its never been used and is redundant     Remove       stack definition since its never been used and is redundant    ',0 
'Hadoop  Monitoring  Jobs page should be hidden when HDP     x stack is installed    When a HDP     x stack is installed  the Jobs page should be hidden    ',0 
'Update mock json data for Test mode       ',0 
'Ambari has a deadlock when re installing after reboot of cluster nodes    Java stack information for the threads listed above                                                     Thread     at org apache ambari server state ServiceImpl getDesiredConfigs ServiceImpl java      waiting to lock  lt  x         b   dd  gt   a org apache ambari server state ServiceImpl  EnhancerByGuice   e acafa  at org apache ambari server state ServiceComponentImpl getDesiredConfigs ServiceComponentImpl java      locked  lt  x         b  bce  gt   a org apache ambari server state ServiceComponentImpl  EnhancerByGuice  af a   c  at org apache ambari server state svccomphost ServiceComponentHostImpl getDesiredConfigs ServiceComponentHostImpl java       at org apache ambari server agent HeartbeatMonitor generateStatusCommands HeartbeatMonitor java      at org apache ambari server agent HeartbeatMonitor doWork HeartbeatMonitor java      at org apache ambari server agent HeartbeatMonitor run HeartbeatMonitor java     at java lang Thread run Thread java      main   at org apache ambari server state ServiceComponentImpl debugDump ServiceComponentImpl java      waiting to lock  lt  x         b  bce  gt   a org apache ambari server state ServiceComponentImpl  EnhancerByGuice  af a   c  at org apache ambari server state ServiceImpl debugDump ServiceImpl java      locked  lt  x         b   dd  gt   a org apache ambari server state ServiceImpl  EnhancerByGuice   e acafa  at org apache ambari server state cluster ClusterImpl debugDump ClusterImpl java      at org apache ambari server state cluster ClustersImpl debugDump ClustersImpl java      at org apache ambari server controller AmbariServer run AmbariServer java      at org apache ambari server controller AmbariServer main AmbariServer java     Found   deadlock    ',1 
'ambari server start script  ambari server py  will never use SERVER START CMD DEBUG    The ambari server py start script has a command defined for starting the ambari server in debug mode  SERVER START CMD DEBUG  which turns on remote debugging   but there is currently no option supported that will force the script to use the debug start commaand  I propose adding a   debug option so that you can run  ambari server start   debug  to activate remote debugging    ',0 
'Background operations popup does not automatically refresh the task log       ',0 
'Reassign Master Wizard  refreshing page on step      or   breaks wizard       ',0 
'Increase ambari agent test coverage    ActionQueue py missing  Unrecognized command  testcase  L        src test python TestActionQueue py    unused test RetryAction stub  retry is implemented in another way   src main python ambari agent ActionQueue py     not covered case if commandresult          exitcode                  src main python ambari agent ActionQueue py     not covered case if command has key  roleCommand   and command          roleCommand               START  PuppetExecutor py configureEnviron generate repo manifests run manifest runCommand are not covered PythonExecutor py isSuccessfull is not testedRepoInstaller py prepareReposInfo generateFiles are not coveredshell py is not covered   ',0 
